onset_idx,offset_idx,onset_time,offset_time,amplitude,duration
7439,7472,29.811916,29.941837,37.17025130302458,0.1299209999999995
7474,7487,29.951833,30.001794,37.17215465116328,0.0499609999999997
7491,7499,30.02177,30.051778,34.56688733455762,0.030007999999998702
7501,7508,30.061768,30.091743,19.293113423447238,0.029975000000000307
7510,7511,30.097837,30.101736,32.482535445990045,0.003899000000000541
7514,7536,30.111728,30.201688,19.857365402791984,0.08996000000000137
7539,7546,30.211674,30.241652,41.18036612683282,0.029977999999999838
7549,7587,30.251642,30.401552,1.2058012045938582,0.14990999999999843
7589,7597,30.411569,30.441547,37.952890366084105,0.029977999999999838
7601,7619,30.461527,30.53147,0.6545447005361819,0.06994299999999853
7623,7629,30.543547,30.571464,9.927178793594885,0.027916999999998637
7632,7635,30.581458,30.59145,4.936053870502225,0.009991999999996892
7637,7645,30.601445,30.631417,0.5561422862002133,0.029972000000000776
7647,7699,30.64141,30.851294,37.30249991622546,0.20988399999999885
7701,7709,30.861285,30.891258,0.7800925650203314,0.029973000000001804
7711,7719,30.901253,30.931258,0.2818846927380059,0.03000499999999917
7721,7751,30.941247,31.061179,0.7669296251938634,0.1199319999999986
7753,7754,31.066096,31.071171,0.668686608210453,0.005074999999997942
7757,7773,31.081168,31.141111,0.03660341514121333,0.05994299999999697
7775,7807,31.151107,31.281062,2.1256993790279943,0.12995499999999893
7812,7819,31.301041,31.331015,0.501697368938686,0.02997399999999928
7822,7830,31.341005,31.370979,33.68732327894278,0.02997399999999928
7832,7864,31.380975,31.510897,0.4302217015679242,0.12992200000000054
7866,7882,31.520889,31.580868,0.8042530509733861,0.05997899999999845
7885,7887,31.59086,31.600855,0.09767056875026375,0.009994999999999976
7889,7904,31.610841,31.670823,0.881901836941051,0.05998199999999798
7908,7943,31.684323,31.820727,1.816551504912536,0.1364040000000024
7945,7992,31.830722,32.02059,36.8222572434119,0.18986799999999704
7995,8009,32.030586,32.090562,0.6077397469312008,0.05997599999999892
8013,8015,32.103678,32.110549,9.893263263453571,0.006870999999996741
8018,8019,32.123066,32.13053,9.88174579717572,0.007463999999998805
8023,8024,32.142454,32.150517,9.927441160742278,0.008062999999999931
8027,8029,32.160539,32.170525,4.928456274534654,0.00998599999999783
8033,8034,32.181381,32.19051,0.8036796625521888,0.009129000000001497
8038,8039,32.202999,32.210493,0.6109410773552553,0.007494000000001222
8042,8044,32.220484,32.230479,0.3990613987846983,0.009995000000003529
8047,8060,32.240472,32.290456,1.9815650380444256,0.04998400000000203
8063,8079,32.307068,32.370389,9.902606374081522,0.06332100000000196
8081,8109,32.380384,32.49032,0.7459257335686978,0.10993599999999759
8113,8114,32.500605,32.510306,9.907163973610206,0.009700999999999738
8116,8129,32.519997,32.570284,9.868441264961756,0.05028700000000441
8132,8139,32.580278,32.610252,35.41657239203139,0.02997400000000283
8142,8170,32.620241,32.730182,34.448491731279034,0.10994099999999918
8172,8189,32.740173,32.810145,0.15055151942109385,0.06997199999999992
8191,8200,32.820138,32.850114,33.407539568187296,0.029975999999997782
8202,8204,32.860104,32.870095,3.36567737610128,0.009990999999999417
8208,8219,32.887833,32.930077,9.888699257232975,0.04224399999999662
8221,8243,32.940067,33.029995,39.27265333536811,0.08992800000000045
8245,8254,33.032484,33.069991,10.47726523478336,0.037507000000005064
8257,8260,33.079988,33.089971,37.71485914066232,0.009982999999998299
8263,8269,33.100013,33.129941,9.902606374081522,0.029928000000005284
8272,8280,33.139931,33.169936,38.32866392062213,0.030005000000002724
8283,8328,33.184579,33.366127,1.1077116050669507,0.18154799999999938
8330,8355,33.369799,33.469748,15.839913226166994,0.09994900000000229
8357,8387,33.479744,33.599674,0.0,0.11993000000000364
8390,8396,33.610864,33.63964,0.5793945287970883,0.02877600000000058
8399,8414,33.649629,33.70961,0.0,0.059981000000000506
8416,8424,33.718483,33.749578,10.02380790917304,0.03109500000000054
8426,8429,33.759439,33.769587,1.2970983000528526,0.010148000000000934
8433,8435,33.780625,33.789574,1.4202538505492601,0.008949000000001206
8438,8439,33.801811,33.809555,1.9601999897969593,0.007744000000002416
8442,8464,33.819547,33.909503,0.060878978309429614,0.08995600000000081
8467,8484,33.919497,33.989436,37.02239322356134,0.06993899999999798
8488,8520,34.003053,34.129349,1.1814042491882277,0.1262959999999964
8522,8526,34.13934,34.159359,4.984645063091253,0.020019000000004894
8528,8544,34.165261,34.229299,9.922935452778074,0.06403799999999649
8546,8569,34.239291,34.329245,33.327400222789656,0.08995399999999876
8572,8575,34.339233,34.34923,0.2201329143949173,0.00999699999999848
8577,8583,34.359222,34.37951,4.966700816437407,0.02028800000000075
8587,8588,34.399192,34.399192,34.81234297673743,0.0
8591,8619,34.418538,34.529139,10.60446528449219,0.11060100000000261
8622,8649,34.539128,34.649069,0.14726347137019416,0.10994099999999918
8651,8666,34.65906,34.719011,0.7965371177792031,0.059951000000005195
8668,8669,34.722043,34.729001,0.9385009323383755,0.006957999999997355
8671,8679,34.738992,34.768997,27.515229528753707,0.03000499999999562
8681,8699,34.778991,34.848932,19.07694317494289,0.06994100000000003
8701,8705,34.858924,34.868915,39.54520577769194,0.009990999999999417
8707,8714,34.878911,34.908914,33.57957265957981,0.030003000000000668
8716,8728,34.918906,34.958874,3.2809644439131347,0.03996800000000178
8731,8741,34.977927,35.018849,0.5090618822893735,0.0409220000000019
8743,8744,35.020759,35.028846,0.5439575351072912,0.008087000000003286
8748,8754,35.041545,35.068811,9.937945109528428,0.027265999999997348
8758,8759,35.080373,35.088791,9.947484556409224,0.008417999999998926
8763,8789,35.099801,35.208723,9.949586976352336,0.10892199999999974
8791,8799,35.218713,35.248691,32.81361984176692,0.029977999999999838
8802,8806,35.258681,35.278683,38.61829877143736,0.020001999999998077
8808,8814,35.284267,35.308672,9.911872930985345,0.024405000000001564
8817,8824,35.318665,35.348639,31.675255326516314,0.029973999999995726
8826,8847,35.358633,35.438595,15.017764480774094,0.07996200000000186
8849,8855,35.448584,35.468571,0.6365920279111261,0.01998700000000042
8858,8864,35.487529,35.508535,9.936684557738563,0.021005999999999858
8867,8869,35.518532,35.528549,33.11736500266892,0.010016999999997722
8872,8925,35.538539,35.748397,19.219752941180072,0.209857999999997
8927,8928,35.75839,35.760419,0.7348878145676385,0.0020290000000002806
8934,8970,35.788393,35.928306,18.867798779136905,0.13991299999999995
8972,8980,35.938295,35.968274,0.011098198051936178,0.02997900000000442
8982,9026,35.978265,36.158177,0.47912390099013014,0.17991200000000163
9028,9030,36.168038,36.168167,1.2554082124950434,0.00012899999999405054
9032,9142,36.17816,36.617885,9.64684842072788,0.4397250000000028
9145,9159,36.628316,36.687852,3.286727614208394,0.059536000000001366
9163,9302,36.706875,37.25753,10.01284521901742,0.5506550000000061
9304,9329,37.267526,37.367442,0.16363483736661946,0.09991600000000034
9332,9343,37.377432,37.427424,36.88249584830181,0.049992000000003145
9345,9352,37.42898,37.457395,1.352085796094316,0.028414999999995416
9354,9357,37.467391,37.477383,0.6727380247912259,0.009992000000003998
9360,9384,37.489554,37.587317,9.99557803281031,0.09776300000000049
9387,9399,37.597315,37.647298,33.42645957920162,0.049982999999997446
9401,9410,37.657288,37.687263,0.34093811755214465,0.029975000000000307
9413,9425,37.700322,37.747218,10.024318167835656,0.04689599999999672
9428,9443,37.759589,37.823423,1.8163339450662699,0.06383399999999995
9446,9450,37.837173,37.847162,16.79580172104029,0.009988999999997361
9452,9481,37.857153,37.977083,5.080511125861255,0.11993000000000364
9483,9509,37.982928,38.08702,0.7209982593598961,0.1040920000000014
9512,9515,38.097015,38.107007,40.85306878864793,0.009992000000003998
9518,9521,38.120978,38.137009,0.49601310466559245,0.01603099999999813
9523,9525,38.142218,38.147005,0.24520399670478457,0.004787000000000319
9528,9532,38.156997,38.176979,39.932665826363255,0.01998200000000594
9535,9542,38.186969,38.216946,0.5917149651648166,0.029977000000002363
9545,9549,38.226939,38.246952,0.110116392966715,0.020012999999998726
9551,9553,38.254037,38.256941,9.911872930985345,0.002904000000000906
9556,9559,38.273181,38.286914,9.949586976352336,0.013733000000001994
9561,9568,38.292325,38.316897,9.904515935672979,0.02457199999999915
9571,9608,38.333565,38.476823,0.7940913045739766,0.143258000000003
9611,9623,38.493827,38.536767,9.917827635122523,0.04293999999999443
9625,9632,38.546763,38.576737,27.536711858898475,0.02997400000000283
9634,9666,38.586728,38.716656,36.729836645430375,0.1299279999999996
9668,9676,38.717977,38.756649,1.0748953437428221,0.03867200000000537
9678,9681,38.760789,38.776631,0.9729551377119091,0.015841999999999246
9684,9702,38.786621,38.856564,41.1893444958766,0.06994300000000209
9704,9762,38.866558,39.096426,0.8889218750823944,0.2298680000000033
9766,9767,39.114088,39.116413,1.696179530592207,0.0023249999999990223
9769,9779,39.12643,39.166397,0.6260081229504934,0.039967000000004305
9781,9784,39.176389,39.186379,19.66905437482951,0.009990000000001942
9788,9789,39.19978,39.206361,0.837747575347133,0.006581000000004167
9792,9794,39.216356,39.226348,52.705518686376664,0.009992000000003998
9798,9815,39.240627,39.306311,9.87920685075477,0.06568399999999741
9818,9819,39.31859,39.326294,9.86628749834506,0.0077039999999968245
9823,9824,39.339311,39.346278,0.8617569262849009,0.006966999999995949
9827,9840,39.356302,39.406256,0.29108721201729215,0.04995399999999961
9842,9847,39.41625,39.436234,37.13891552751641,0.01998400000000089
9851,9854,39.455069,39.466211,9.911009232161978,0.011141999999999541
9856,9879,39.474557,39.566155,9.917966172557758,0.09159800000000473
9881,9882,39.575809,39.576147,1.2719449673629752,0.0003379999999992833
9888,9889,39.597279,39.606119,0.9359081151480629,0.008839999999999293
9891,9894,39.616114,39.626137,0.3656681316439812,0.010022999999996784
9896,9904,39.636128,39.666103,9.697216095354378,0.029975000000000307
9907,9916,39.676098,39.716064,0.7599298980827114,0.039965999999999724
9918,9920,39.718462,39.72605,9.913121506367204,0.007587999999998374
9922,9929,39.73604,39.766049,0.6502490676656139,0.03000899999999973
9933,9939,39.77979,39.806013,0.5927697698094936,0.02622300000000166
9941,9944,39.816008,39.826,44.88341007543878,0.009992000000003998
9947,9949,39.835992,39.845981,33.291671631205304,0.009989000000004467
9951,9959,39.855973,39.885976,0.20068515141883317,0.030003000000000668
9961,9964,39.89597,39.905962,17.4652175766579,0.009992000000003998
9967,9974,39.915959,39.945931,0.6785879825048481,0.029972000000000776
9976,9984,39.955923,39.985926,0.7985901639764919,0.030003000000000668
9986,9992,39.995922,40.015902,0.7947031206683411,0.019979999999996778
9995,10010,40.026037,40.08584,1.012051876140744,0.059802999999995166
10013,10019,40.099796,40.12584,9.913121506367204,0.026043999999998846
10021,10041,40.13583,40.215766,0.7323904013570903,0.07993600000000356
10046,10048,40.235781,40.240082,33.685542314173894,0.004300999999998112
10051,10054,40.25576,40.265756,0.23853060600266793,0.009996000000001004
10056,10069,40.275748,40.325703,38.14228624505878,0.049954999999997085
10072,10079,40.335693,40.365671,0.0,0.029977999999999838
10081,10091,40.375692,40.415659,33.54158314689395,0.0399669999999972
10093,10105,40.421829,40.46562,10.281275469512526,0.0437909999999988
10110,10136,40.485629,40.595574,12.65005455816078,0.10994499999999618
10138,10146,40.602978,40.635538,0.6912481464712944,0.03255999999999659
10148,10160,40.645528,40.685492,18.476631862977626,0.039964000000004773
10163,10165,40.704043,40.705478,10.012676681587196,0.0014350000000007412
10170,10172,40.725459,40.735481,36.962447159245286,0.01002199999999931
10176,10188,40.752668,40.795438,9.951846713047784,0.04276999999999731
10193,10194,40.815808,40.82541,0.6705848193927446,0.009602000000000999
10198,10214,40.837082,40.905372,0.6756633777259206,0.06828999999999752
10216,10219,40.915368,40.925355,0.8239697567265439,0.00998700000000241
10221,10224,40.935344,40.945339,3.3008687913605073,0.009994999999996423
10226,10229,40.955332,40.965322,3.3134518590470305,0.009990000000001942
10233,10234,40.975519,40.985336,9.907163973610206,0.009816999999998188
10237,10239,40.995332,41.005316,0.8296664992634089,0.00998400000000288
10241,10264,41.015312,41.105266,38.62137879465207,0.08995399999999876
10266,10300,41.115262,41.24518,0.22767847943975733,0.12991799999999643
10303,10305,41.261882,41.265166,1.1814080582085091,0.0032840000000007308
10308,10334,41.283086,41.385098,1.0276497457791736,0.10201200000000199
10336,10342,41.390509,41.415069,9.89797883408527,0.024560000000001025
10346,10364,41.431547,41.505024,0.9488709079743146,0.0734769999999969
10366,10369,41.506137,41.525006,9.967291359240985,0.01886899999999514
10371,10379,41.52708,41.564974,0.8387663560253236,0.03789400000000143
10381,10382,41.569544,41.574966,0.4482162424544653,0.0054220000000029245
10385,10394,41.584961,41.624957,0.2019436802675439,0.03999600000000214
10396,10404,41.631559,41.664923,9.868441264961756,0.03336399999999884
10406,10421,41.670175,41.728739,10.601538803400192,0.05856399999999695
10424,10473,41.744887,41.934759,33.638794314897794,0.18987200000000115
10475,10520,41.94475,42.124658,0.12530143654403966,0.17990799999999751
10522,10534,42.134653,42.184613,0.7962839757272527,0.04995999999999867
10536,10537,42.188657,42.194605,0.8933982426667292,0.005948000000003617
10540,10544,42.20459,42.224577,0.7128265374549407,0.019986999999993316
10546,10554,42.231211,42.264575,9.856912549069309,0.03336399999999884
10556,10564,42.270051,42.30454,9.947309586013697,0.03448900000000066
10566,10579,42.308891,42.364521,9.94035557714109,0.055630000000000734
10581,10594,42.371314,42.424473,1.516093994447574,0.053159000000000844
10597,10599,42.434468,42.444453,0.7068159661467757,0.009985000000000355
10602,10604,42.454444,42.46444,4.935265045060903,0.009996000000001004
10606,10614,42.47387,42.504433,9.927441160742278,0.030563000000000784
10616,10635,42.512712,42.584371,9.902606374081522,0.07165899999999681
10637,10644,42.594363,42.624366,39.81101857526381,0.030003000000000668
10651,10663,42.648704,42.694306,9.937945109528428,0.04560199999999526
10666,10668,42.706892,42.714294,9.895652782914324,0.0074019999999990205
10670,10679,42.724311,42.764277,4.947826391457162,0.039965999999999724
10681,10683,42.76917,42.77427,0.8520029342672476,0.005099999999998772
10686,10688,42.7907,42.794257,0.39789174407117317,0.0035570000000006985
10691,10699,42.812186,42.844241,0.5038491837841955,0.03205499999999972
10701,10724,42.852355,42.944191,9.900213583554649,0.09183599999999359
10726,10739,42.951819,43.004136,1.2592458060283545,0.05231700000000217
10741,10741,43.014131,43.014131,0.0,0.0
10746,10760,43.03412,43.084075,31.428670032312855,0.049954999999997085
10762,10764,43.094094,43.104085,30.207245819504962,0.009990999999999417
10766,10774,43.113796,43.144053,9.895652782914324,0.030256999999998868
10776,10779,43.154046,43.164036,0.8009724589522415,0.009990000000001942
10781,10804,43.174028,43.263984,14.627939875457514,0.08995600000000081
10808,10812,43.273979,43.293958,26.817496154562974,0.01997900000000641
10815,10817,43.303949,43.313946,4.972447938390104,0.00999699999999848
10821,10829,43.3285,43.363929,0.729120017555409,0.0354290000000006
10831,10842,43.371792,43.413888,0.588883689704512,0.0420960000000008
10845,10869,43.423882,43.523827,26.81233484797622,0.09994499999999817
10872,10894,43.533821,43.623775,0.6025854897854742,0.08995399999999876
10896,10899,43.633771,43.643756,33.58734285411693,0.009985000000000355
10901,10914,43.653746,43.703706,33.57327806455604,0.04995999999999867
10916,10929,43.713704,43.763687,16.773315116577283,0.049982999999997446
10932,10934,43.773679,43.783675,4.86332019637819,0.009996000000001004
10936,10939,43.793667,43.803652,0.22796324265109058,0.009985000000000355
10941,10944,43.813646,43.82364,33.2150568266863,0.009993999999998948
10946,10949,43.833636,43.843621,0.7338057099805096,0.009985000000000355
10951,10959,43.853641,43.88362,56.9747742426418,0.029978999999997313
10963,10964,43.901988,43.903602,0.7501493184693299,0.0016139999999964516
10969,10969,43.923585,43.923585,0.0,0.0
10971,10974,43.933578,43.943569,0.3644538379548225,0.009990999999999417
10976,10999,43.953561,44.043514,0.21366113357370356,0.08995300000000128
11001,11004,44.05323,44.0635,0.24520399670478457,0.010269999999998447
11006,11009,44.073494,44.083483,0.3450196262533481,0.009989000000004467
11013,11034,44.096394,44.183433,0.5530144663568938,0.08703900000000431
11036,11040,44.193425,44.20341,32.94400855997946,0.009985000000000355
11043,11059,44.216973,44.283378,9.868441264961756,0.06640499999999605
11063,11065,44.300707,44.303359,0.4858693239956604,0.0026519999999976562
11069,11073,44.323372,44.343358,0.0,0.019986000000002946
