subject,latency,touch_rt
sub-12,0.11352499999998145,1.0
sub-12,0.11352499999998145,1.0
sub-12,0.04296399999998357,1.0
sub-12,0.04296399999998357,1.0
sub-12,0.002728000000047359,1.0
sub-12,0.002728000000047359,1.0
sub-13,0.07473499999999689,1.006999999999998
sub-13,0.07473499999999689,1.006999999999998
sub-13,0.031716000000002964,1.0
sub-13,0.031716000000002964,1.0
sub-13,0.10599799999999959,0.9990000000000023
sub-13,0.10599799999999959,0.9990000000000023
sub-13,0.000990999999999076,1.0009999999999977
sub-13,0.000990999999999076,1.0009999999999977
sub-13,0.053973999999996636,1.0
sub-13,0.053973999999996636,1.0
sub-13,0.0539489999999887,1.0
sub-13,0.0539489999999887,1.0
sub-13,0.06192300000009254,1.0
sub-13,0.06192300000009254,1.0
sub-13,0.09273300000006657,0.9990000000000236
sub-13,0.09273300000006657,0.9990000000000236
sub-13,0.03405499999996664,1.0
sub-13,0.03405499999996664,1.0
sub-13,0.011267999999972744,1.0089999999999009
sub-13,0.011267999999972744,1.0089999999999009
sub-13,0.009339000000068154,0.9990000000000236
sub-13,0.009339000000068154,0.9990000000000236
sub-13,0.008968999999979133,1.0
sub-13,0.008968999999979133,1.0
sub-13,0.05767500000001746,1.0
sub-13,0.05767500000001746,1.0
sub-13,0.017194000000017695,1.0
sub-13,0.017194000000017695,1.0
sub-13,0.014397000000030857,1.0
sub-13,0.014397000000030857,1.0
sub-13,0.04377800000008847,0.9990000000000236
sub-13,0.04377800000008847,0.9990000000000236
sub-13,0.002134000000069136,1.0
sub-13,0.002134000000069136,1.0
sub-13,0.01359500000000935,1.0
sub-13,0.01359500000000935,1.0
sub-14,0.10177499999999995,1.0039999999999978
sub-14,0.10177499999999995,1.0039999999999978
sub-14,0.00772399999999962,1.0
sub-14,0.00772399999999962,1.0
sub-14,0.12168000000000134,1.0000000000000036
sub-14,0.12168000000000134,1.0000000000000036
sub-14,0.05989599999999484,0.9989999999999952
sub-14,0.05989599999999484,0.9989999999999952
sub-14,0.005810000000003868,1.0010000000000048
sub-14,0.005810000000003868,1.0010000000000048
sub-14,0.005526999999915461,1.0
sub-14,0.005526999999915461,1.0
sub-14,0.08091100000001461,0.99899999999991
sub-14,0.08091100000001461,0.99899999999991
sub-14,0.017275000000040563,1.00100000000009
sub-14,0.017275000000040563,1.00100000000009
sub-14,0.07106999999996333,0.99899999999991
sub-14,0.07106999999996333,0.99899999999991
sub-14,0.1252719999999954,0.9969999999999573
sub-14,0.1252719999999954,0.9969999999999573
sub-14,0.0051339999999981956,0.9990000000000236
sub-14,0.0051339999999981956,0.9990000000000236
sub-14,0.1319300000000112,0.9990000000000236
sub-14,0.1319300000000112,0.9990000000000236
sub-14,0.06730599999991682,1.0
sub-14,0.06730599999991682,1.0
sub-14,0.0146389999999883,1.0009999999999764
